response_id,respondent_id,timestamp,department,department_ja,role,role_ja,usage_frequency,usage_frequency_ja,incident_experience,vendor_id,vendor_name,performance_incident_response_speed,performance_sla_achievement,performance_problem_resolution,performance_communication_speed,performance_availability_maintenance,technical_expertise,technical_troubleshooting,technical_new_tech_adaptation,technical_documentation_quality,technical_proposal,business_process_understanding,business_impact_consideration,business_prioritization,business_stakeholder_management,business_cost_awareness,improvement_proposal_quality,improvement_proposal_frequency,improvement_proactive_attitude,improvement_innovation,improvement_long_term_perspective,comment,performance_incident_response_speed_z,performance_sla_achievement_z,performance_problem_resolution_z,performance_communication_speed_z,performance_availability_maintenance_z,technical_expertise_z,technical_troubleshooting_z,technical_new_tech_adaptation_z,technical_documentation_quality_z,technical_proposal_z,business_process_understanding_z,business_impact_consideration_z,business_prioritization_z,business_stakeholder_management_z,business_cost_awareness_z,improvement_proposal_quality_z,improvement_proposal_frequency_z,improvement_proactive_attitude_z,improvement_innovation_z,improvement_long_term_perspective_z,performance_incident_response_speed_z5,performance_sla_achievement_z5,performance_problem_resolution_z5,performance_communication_speed_z5,performance_availability_maintenance_z5,technical_expertise_z5,technical_troubleshooting_z5,technical_new_tech_adaptation_z5,technical_documentation_quality_z5,technical_proposal_z5,business_process_understanding_z5,business_impact_consideration_z5,business_prioritization_z5,business_stakeholder_management_z5,business_cost_awareness_z5,improvement_proposal_quality_z5,improvement_proposal_frequency_z5,improvement_proactive_attitude_z5,improvement_innovation_z5,improvement_long_term_perspective_z5
1062,266,2025-10-28 06:33:39,hr,人事部門,staff,一般社員,high,高頻度,False,B,B社,1,3,1,2,1,2,3,3,4,2,3,3,2,2,2,4,5,3,5,1,一部対応に遅れが見られることがあります。,-0.5,0.14638501094227999,-1.224744871391589,-0.8333333333333334,-0.6603381797442178,-0.5,0.3872983346207417,-0.3872983346207417,0.5,0.26111648393354675,-0.5,-0.3872983346207417,-0.6063390625908325,-0.5477225575051661,-1.224744871391589,1.1666666666666667,0.8660254037844387,1.5,0.9933992677987828,-0.8333333333333334,2.3333333333333335,3.1951800145897065,1.3670068381445486,1.8888888888888893,2.119549093674377,2.3333333333333335,3.516397779494322,2.483602220505678,3.6666666666666665,3.3481553119113956,2.3333333333333335,2.483602220505678,2.1915479165455567,2.2697032566597786,1.3670068381445486,4.555555555555555,4.1547005383792515,5.0,4.324532357065044,1.8888888888888893
1063,266,2025-10-30 05:57:39,hr,人事部門,staff,一般社員,high,高頻度,False,C,C社,4,1,5,4,5,4,2,4,5,1,5,4,5,1,4,1,5,2,4,4,,1.5,-1.02469507659596,1.224744871391589,0.5,1.4527439954372794,1.5,-0.3872983346207417,0.3872983346207417,1.1666666666666667,-0.7833494518006403,1.5,0.3872983346207417,0.8488746876271654,-1.0954451150103321,1.224744871391589,-0.8333333333333335,0.8660254037844387,-0.5,0.1986798535597566,1.1666666666666667,5.0,1.6337398978720539,4.632993161855452,3.6666666666666665,4.936991993916372,5.0,2.483602220505678,3.516397779494322,4.555555555555555,1.9555340642658132,5.0,3.516397779494322,4.1318329168362204,1.5394065133195576,4.632993161855452,1.888888888888889,4.1547005383792515,2.3333333333333335,3.2649064714130085,4.555555555555555
1064,266,2025-11-10 03:58:39,hr,人事部門,staff,一般社員,high,高頻度,False,D,D社,1,5,3,2,1,2,1,2,2,3,3,5,1,5,3,1,3,2,4,3,,-0.5,1.3174650984805198,0.0,-0.8333333333333334,-0.6603381797442178,-0.5,-1.161895003862225,-1.161895003862225,-0.8333333333333334,1.3055824196677337,-0.5,1.161895003862225,-1.0914103126634984,1.0954451150103321,0.0,-0.8333333333333335,-0.8660254037844387,-0.5,0.1986798535597566,0.5,2.3333333333333335,4.7566201313073595,3.0,1.8888888888888893,2.119549093674377,2.3333333333333335,1.4508066615170336,1.4508066615170336,1.8888888888888893,4.740776559556978,2.3333333333333335,4.549193338482967,1.5447862497820024,4.460593486680443,3.0,1.888888888888889,1.8452994616207488,2.3333333333333335,3.2649064714130085,3.6666666666666665
1065,267,2025-10-28 10:12:39,it,IT部門,specialist,スペシャリスト,high,高頻度,False,A,A社,1,5,4,4,4,5,3,1,5,3,4,2,3,4,2,1,3,5,1,5,もう少しコストを抑えられると助かります。,-1.4433756729740645,0.8333333333333334,0.1986798535597566,1.5,-0.8660254037844387,1.0954451150103321,0.26111648393354675,-0.9933992677987828,0.8660254037844387,1.3055824196677337,1.390758974918296,-0.8333333333333334,0.14638501094227999,0.43915503282683993,-0.3872983346207417,-0.9933992677987828,0.14638501094227999,0.8660254037844387,-0.8488746876271654,0.5,1.075499102701248,4.111111111111111,3.2649064714130085,5.0,1.8452994616207488,4.460593486680443,3.3481553119113956,1.6754676429349566,4.1547005383792515,4.740776559556978,4.85434529989106,1.8888888888888893,3.1951800145897065,3.58554004376912,2.483602220505678,1.6754676429349566,3.1951800145897065,4.1547005383792515,1.8681670831637798,3.6666666666666665
1066,267,2025-11-24 03:37:39,it,IT部門,specialist,スペシャリスト,high,高頻度,False,B,B社,4,3,5,3,5,4,1,2,4,1,2,5,2,5,4,4,2,1,4,5,今後も継続して利用したいと思います。,0.2886751345948129,-0.5,0.9933992677987828,-0.5,0.8660254037844387,0.5477225575051661,-0.7833494518006403,-0.1986798535597566,0.2886751345948129,-0.7833494518006403,-0.1986798535597566,1.1666666666666667,-0.43915503282683993,1.02469507659596,1.161895003862225,1.390758974918296,-0.43915503282683993,-0.8660254037844387,0.6063390625908325,0.5,3.38490017945975,2.3333333333333335,4.324532357065044,2.3333333333333335,4.1547005383792515,3.7302967433402214,1.9555340642658132,2.7350935285869915,3.38490017945975,1.9555340642658132,2.7350935285869915,4.555555555555555,2.41445995623088,4.366260102127946,4.549193338482967,4.85434529989106,2.41445995623088,1.8452994616207488,3.8084520834544433,3.6666666666666665
1067,267,2025-11-13 02:28:39,it,IT部門,specialist,スペシャリスト,high,高頻度,False,C,C社,4,5,2,3,4,2,1,2,1,2,2,2,5,1,3,2,1,5,1,1,,0.2886751345948129,0.8333333333333334,-1.390758974918296,-0.5,-0.8660254037844387,-0.5477225575051661,-0.7833494518006403,-0.1986798535597566,-1.4433756729740645,0.26111648393354675,-0.1986798535597566,-0.8333333333333334,1.3174650984805198,-1.3174650984805198,0.3872983346207417,-0.1986798535597566,-1.02469507659596,0.8660254037844387,-0.8488746876271654,-1.5,3.38490017945975,4.111111111111111,1.1456547001089392,2.3333333333333335,1.8452994616207488,2.2697032566597786,1.9555340642658132,2.7350935285869915,1.075499102701248,3.3481553119113956,2.7350935285869915,1.8888888888888893,4.7566201313073595,1.2433798686926407,3.516397779494322,2.7350935285869915,1.6337398978720539,4.1547005383792515,1.8681670831637798,1.0000000000000007
1068,267,2025-11-24 01:44:39,it,IT部門,specialist,スペシャリスト,high,高頻度,False,D,D社,5,2,4,3,5,1,5,4,4,1,1,4,1,3,1,2,5,1,5,5,,0.8660254037844387,-1.1666666666666667,0.1986798535597566,-0.5,0.8660254037844387,-1.0954451150103321,1.3055824196677337,1.390758974918296,0.2886751345948129,-0.7833494518006403,-0.9933992677987828,0.5,-1.02469507659596,-0.14638501094227999,-1.161895003862225,-0.1986798535597566,1.3174650984805198,-0.8660254037844387,1.0914103126634984,0.5,4.1547005383792515,1.4444444444444449,3.2649064714130085,2.3333333333333335,4.1547005383792515,1.5394065133195576,4.740776559556978,4.85434529989106,3.38490017945975,1.9555340642658132,1.6754676429349566,3.6666666666666665,1.6337398978720539,2.8048199854102935,1.4508066615170336,2.7350935285869915,4.7566201313073595,1.8452994616207488,4.455213750217998,3.6666666666666665
1069,268,2025-10-29 07:01:39,hr,人事部門,manager,マネージャー,medium,中頻度,False,A,A社,1,3,5,4,2,4,2,2,3,4,1,3,3,2,5,5,1,4,5,5,,-0.7833494518006402,0.26111648393354675,1.0954451150103321,0.5477225575051661,-0.26111648393354675,0.7833494518006404,-0.7833494518006403,-0.8660254037844387,0.0,1.390758974918296,-0.8488746876271654,-0.7833494518006402,0.26111648393354675,-0.3872983346207417,1.1666666666666667,1.414213562373095,-1.4433756729740645,1.3055824196677337,0.7833494518006402,0.8660254037844385,1.9555340642658132,3.3481553119113956,4.460593486680443,3.7302967433402214,2.6518446880886044,4.044465935734187,1.9555340642658132,1.8452994616207488,3.0,4.85434529989106,1.8681670831637798,1.9555340642658132,3.3481553119113956,2.483602220505678,4.555555555555555,4.885618083164125,1.075499102701248,4.740776559556978,4.044465935734187,4.154700538379251
1070,268,2025-11-13 04:40:39,hr,人事部門,manager,マネージャー,medium,中頻度,False,B,B社,1,4,1,2,3,4,3,2,5,2,4,3,5,1,4,2,5,2,5,5,,-0.7833494518006402,1.3055824196677337,-1.0954451150103321,-0.5477225575051661,0.7833494518006403,0.7833494518006404,0.26111648393354675,-0.8660254037844387,1.414213562373095,-0.1986798535597566,0.6063390625908325,-0.7833494518006402,1.3055824196677337,-1.161895003862225,0.5000000000000001,-0.7071067811865475,0.8660254037844387,-0.7833494518006403,0.7833494518006402,0.8660254037844385,1.9555340642658132,4.740776559556978,1.5394065133195576,2.2697032566597786,4.044465935734187,4.044465935734187,3.3481553119113956,1.8452994616207488,4.885618083164125,2.7350935285869915,3.8084520834544433,1.9555340642658132,4.740776559556978,1.4508066615170336,3.6666666666666665,2.0571909584179373,4.1547005383792515,1.9555340642658132,4.044465935734187,4.154700538379251
1071,268,2025-11-16 08:12:39,hr,人事部門,manager,マネージャー,medium,中頻度,False,C,C社,5,2,2,5,3,3,2,3,2,2,1,5,1,3,2,2,4,3,1,4,,1.3055824196677337,-0.7833494518006403,-0.5477225575051661,1.0954451150103321,0.7833494518006403,-0.2611164839335468,-0.7833494518006403,0.8660254037844387,-0.7071067811865475,-0.1986798535597566,-0.8488746876271654,1.3055824196677337,-0.7833494518006403,0.3872983346207417,-0.8333333333333335,-0.7071067811865475,0.2886751345948129,0.26111648393354675,-1.3055824196677337,-0.8660254037844385,4.740776559556978,1.9555340642658132,2.2697032566597786,4.460593486680443,4.044465935734187,2.6518446880886044,1.9555340642658132,4.1547005383792515,2.0571909584179373,2.7350935285869915,1.8681670831637798,4.740776559556978,1.9555340642658132,3.516397779494322,1.888888888888889,2.0571909584179373,3.38490017945975,3.3481553119113956,1.2592234404430223,1.845299461620749
1072,268,2025-11-09 08:05:39,hr,人事部門,manager,マネージャー,medium,中頻度,False,D,D社,3,2,4,1,1,2,4,3,2,1,5,4,1,4,2,3,4,2,3,4,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。,0.26111648393354675,-0.7833494518006403,0.5477225575051661,-1.0954451150103321,-1.3055824196677337,-1.305582419667734,1.3055824196677337,0.8660254037844387,-0.7071067811865475,-0.9933992677987828,1.0914103126634984,0.26111648393354675,-0.7833494518006403,1.161895003862225,-0.8333333333333335,0.0,0.2886751345948129,-0.7833494518006403,-0.26111648393354675,-0.8660254037844385,3.3481553119113956,1.9555340642658132,3.7302967433402214,1.5394065133195576,1.2592234404430223,1.259223440443022,4.740776559556978,4.1547005383792515,2.0571909584179373,1.6754676429349566,4.455213750217998,3.3481553119113956,1.9555340642658132,4.549193338482967,1.888888888888889,3.0,3.38490017945975,1.9555340642658132,2.6518446880886044,1.845299461620749
1073,269,2025-11-15 03:02:39,hr,人事部門,manager,マネージャー,medium,中頻度,True,A,A社,3,2,1,5,5,1,2,3,4,5,5,5,4,1,5,3,5,5,1,1,一部対応に遅れが見られることがあります。,0.0,-0.5477225575051661,-0.7833494518006403,1.3055824196677337,1.1666666666666667,-1.4527439954372794,-0.1986798535597566,0.5,0.5,0.8488746876271654,0.8488746876271654,0.7833494518006403,0.6063390625908325,-1.4527439954372794,0.5000000000000001,-0.1986798535597566,1.0954451150103321,0.8660254037844387,-1.224744871391589,-0.5,3.0,2.2697032566597786,1.9555340642658132,4.740776559556978,4.555555555555555,1.063008006083628,2.7350935285869915,3.6666666666666665,3.6666666666666665,4.1318329168362204,4.1318329168362204,4.044465935734187,3.8084520834544433,1.063008006083628,3.6666666666666665,2.7350935285869915,4.460593486680443,4.1547005383792515,1.3670068381445486,2.3333333333333335
1074,269,2025-11-01 10:02:39,hr,人事部門,manager,マネージャー,medium,中頻度,True,B,B社,3,4,2,4,4,5,1,3,4,1,2,3,1,4,5,2,2,1,3,5,,0.0,0.5477225575051661,0.26111648393354675,0.26111648393354675,0.5000000000000001,0.6603381797442178,-0.9933992677987828,0.5,0.5,-1.0914103126634984,-0.6063390625908325,-0.26111648393354675,-0.8488746876271654,0.13206763594884358,0.5000000000000001,-0.9933992677987828,-0.5477225575051661,-1.4433756729740645,1.224744871391589,1.5,3.0,3.7302967433402214,3.3481553119113956,3.3481553119113956,3.6666666666666665,3.880450906325623,1.6754676429349566,3.6666666666666665,3.6666666666666665,1.5447862497820024,2.1915479165455567,2.6518446880886044,1.8681670831637798,3.1760901812651245,3.6666666666666665,1.6754676429349566,2.2697032566597786,1.075499102701248,4.632993161855452,5.0
1075,269,2025-11-13 00:47:39,hr,人事部門,manager,マネージャー,medium,中頻度,True,C,C社,5,1,3,3,2,4,4,3,4,5,5,1,5,5,3,3,4,4,2,1,もう少しコストを抑えられると助かります。,1.224744871391589,-1.0954451150103321,1.3055824196677337,-0.7833494518006403,-0.8333333333333335,0.13206763594884358,1.390758974918296,0.5,0.5,0.8488746876271654,0.8488746876271654,-1.3055824196677337,1.0914103126634984,0.6603381797442178,-1.5000000000000002,-0.1986798535597566,0.5477225575051661,0.2886751345948129,0.0,-0.5,4.632993161855452,1.5394065133195576,4.740776559556978,1.9555340642658132,1.888888888888889,3.1760901812651245,4.85434529989106,3.6666666666666665,3.6666666666666665,4.1318329168362204,4.1318329168362204,1.2592234404430223,4.455213750217998,3.880450906325623,1.0000000000000002,2.7350935285869915,3.7302967433402214,3.38490017945975,3.0,2.3333333333333335
1076,269,2025-11-08 07:59:39,hr,人事部門,manager,マネージャー,medium,中頻度,True,D,D社,1,5,1,3,2,5,2,1,2,2,1,5,1,5,5,5,1,4,2,1,もう少しコストを抑えられると助かります。,-1.224744871391589,1.0954451150103321,-0.7833494518006403,-0.7833494518006403,-0.8333333333333335,0.6603381797442178,-0.1986798535597566,-1.5,-1.5,-0.6063390625908325,-1.0914103126634984,0.7833494518006403,-0.8488746876271654,0.6603381797442178,0.5000000000000001,1.390758974918296,-1.0954451150103321,0.2886751345948129,0.0,-0.5,1.3670068381445486,4.460593486680443,1.9555340642658132,1.9555340642658132,1.888888888888889,3.880450906325623,2.7350935285869915,1.0000000000000007,1.0000000000000007,2.1915479165455567,1.5447862497820024,4.044465935734187,1.8681670831637798,3.880450906325623,3.6666666666666665,4.85434529989106,1.5394065133195576,3.38490017945975,3.0,2.3333333333333335
1077,270,2025-11-05 01:12:39,it,IT部門,staff,一般社員,low,低頻度,True,A,A社,5,3,5,2,2,5,2,4,1,3,4,2,2,4,4,2,3,1,3,1,,0.8333333333333335,0.0,1.0954451150103321,-1.390758974918296,-0.7833494518006403,0.5000000000000001,0.0,0.0,-0.7071067811865475,0.0,0.5000000000000001,-0.7833494518006403,0.8660254037844387,0.0,0.2886751345948129,-1.224744871391589,1.5,-0.5,-0.5000000000000001,-1.414213562373095,4.111111111111111,3.0,4.460593486680443,1.1456547001089392,1.9555340642658132,3.6666666666666665,3.0,3.0,2.0571909584179373,3.0,3.6666666666666665,1.9555340642658132,4.1547005383792515,3.0,3.38490017945975,1.3670068381445486,5.0,2.3333333333333335,2.3333333333333335,1.114381916835874
1078,270,2025-11-12 00:17:39,it,IT部門,staff,一般社員,low,低頻度,True,B,B社,5,1,4,4,3,5,1,5,2,3,5,3,1,5,5,3,1,1,3,4,もう少しコストを抑えられると助かります。,0.8333333333333335,-1.224744871391589,0.5477225575051661,0.1986798535597566,0.26111648393354675,0.5000000000000001,-0.7071067811865475,1.224744871391589,0.0,0.0,1.1666666666666667,0.26111648393354675,-0.8660254037844387,0.7071067811865475,0.8660254037844387,0.0,-0.5,-0.5,-0.5000000000000001,0.7071067811865475,4.111111111111111,1.3670068381445486,3.7302967433402214,3.2649064714130085,3.3481553119113956,3.6666666666666665,2.0571909584179373,4.632993161855452,3.0,3.0,4.555555555555555,3.3481553119113956,1.8452994616207488,3.942809041582063,4.1547005383792515,3.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,3.942809041582063
1079,270,2025-11-20 08:11:39,it,IT部門,staff,一般社員,low,低頻度,True,C,C社,3,3,2,5,4,3,4,3,1,1,2,2,1,5,4,4,1,1,4,4,一部対応に遅れが見られることがあります。,-0.5000000000000001,0.0,-0.5477225575051661,0.9933992677987828,1.3055824196677337,-1.5000000000000002,1.414213562373095,-1.224744871391589,-0.7071067811865475,-1.224744871391589,-0.8333333333333335,-0.7833494518006403,-0.8660254037844387,0.7071067811865475,0.2886751345948129,1.224744871391589,-0.5,-0.5,1.5000000000000002,0.7071067811865475,2.3333333333333335,3.0,2.2697032566597786,4.324532357065044,4.740776559556978,1.0000000000000002,4.885618083164125,1.3670068381445486,2.0571909584179373,1.3670068381445486,1.888888888888889,1.9555340642658132,1.8452994616207488,3.942809041582063,3.38490017945975,4.632993161855452,2.3333333333333335,2.3333333333333335,5.0,3.942809041582063
1080,270,2025-11-10 02:50:39,it,IT部門,staff,一般社員,low,低頻度,True,D,D社,2,5,1,4,2,5,1,4,4,5,2,4,2,2,1,3,1,4,3,3,,-1.1666666666666667,1.224744871391589,-1.0954451150103321,0.1986798535597566,-0.7833494518006403,0.5000000000000001,-0.7071067811865475,0.0,1.414213562373095,1.224744871391589,-0.8333333333333335,1.3055824196677337,0.8660254037844387,-1.414213562373095,-1.4433756729740645,0.0,-0.5,1.5,-0.5000000000000001,0.0,1.4444444444444449,4.632993161855452,1.5394065133195576,3.2649064714130085,1.9555340642658132,3.6666666666666665,2.0571909584179373,3.0,4.885618083164125,4.632993161855452,1.888888888888889,4.740776559556978,4.1547005383792515,1.114381916835874,1.075499102701248,3.0,2.3333333333333335,5.0,2.3333333333333335,3.0
1081,271,2025-11-11 01:24:39,business,業務部門,leader,リーダー,medium,中頻度,False,A,A社,1,4,3,4,2,2,2,5,3,1,1,3,5,4,5,3,5,2,3,5,,-1.224744871391589,0.8660254037844387,0.0,0.43915503282683993,-0.6063390625908326,0.8660254037844387,-0.9933992677987828,1.1666666666666667,0.26111648393354675,-0.5,-0.6603381797442178,-0.8660254037844387,1.3055824196677337,0.7833494518006404,0.8488746876271654,-1.224744871391589,0.7833494518006402,-0.7833494518006402,0.0,1.1666666666666667,1.3670068381445486,4.1547005383792515,3.0,3.58554004376912,2.1915479165455567,4.1547005383792515,1.6754676429349566,4.555555555555555,3.3481553119113956,2.3333333333333335,2.119549093674377,1.8452994616207488,4.740776559556978,4.044465935734187,4.1318329168362204,1.3670068381445486,4.044465935734187,1.9555340642658132,3.0,4.555555555555555
1082,271,2025-11-04 07:42:39,business,業務部門,leader,リーダー,medium,中頻度,False,B,B社,3,2,4,3,1,2,3,2,2,4,5,3,3,4,1,4,5,2,5,2,改善提案が的確で、ビジネスに貢献してくれています。,1.224744871391589,-0.8660254037844387,0.7071067811865475,-0.14638501094227999,-1.0914103126634986,0.8660254037844387,-0.1986798535597566,-0.8333333333333334,-0.7833494518006403,1.5,1.4527439954372792,-0.8660254037844387,-0.7833494518006403,0.7833494518006404,-1.0914103126634984,0.0,0.7833494518006402,-0.7833494518006402,1.224744871391589,-0.8333333333333334,4.632993161855452,1.8452994616207488,3.942809041582063,2.8048199854102935,1.5447862497820024,4.1547005383792515,2.7350935285869915,1.8888888888888893,1.9555340642658132,5.0,4.936991993916372,1.8452994616207488,1.9555340642658132,4.044465935734187,1.5447862497820024,3.0,4.044465935734187,1.9555340642658132,4.632993161855452,1.8888888888888893
1083,271,2025-10-28 09:27:39,business,業務部門,leader,リーダー,medium,中頻度,False,C,C社,2,2,4,5,5,1,3,2,4,1,1,5,4,3,2,5,1,4,1,4,,0.0,-0.8660254037844387,0.7071067811865475,1.02469507659596,0.8488746876271656,-0.8660254037844387,-0.1986798535597566,-0.8333333333333334,1.3055824196677337,-0.5,-0.6603381797442178,0.8660254037844387,0.26111648393354675,-0.2611164839335468,-0.6063390625908325,1.224744871391589,-1.3055824196677337,1.3055824196677337,-1.224744871391589,0.5,3.0,1.8452994616207488,3.942809041582063,4.366260102127946,4.1318329168362204,1.8452994616207488,2.7350935285869915,1.8888888888888893,4.740776559556978,2.3333333333333335,2.119549093674377,4.1547005383792515,3.3481553119113956,2.6518446880886044,2.1915479165455567,4.632993161855452,1.2592234404430223,4.740776559556978,1.3670068381445486,3.6666666666666665
1084,271,2025-11-16 08:45:39,business,業務部門,leader,リーダー,medium,中頻度,False,D,D社,2,4,1,1,5,1,5,4,2,1,2,5,3,2,5,4,3,3,3,2,,0.0,0.8660254037844387,-1.414213562373095,-1.3174650984805198,0.8488746876271656,-0.8660254037844387,1.390758974918296,0.5,-0.7833494518006403,-0.5,-0.13206763594884355,0.8660254037844387,-0.7833494518006403,-1.305582419667734,0.8488746876271654,0.0,-0.26111648393354675,0.26111648393354675,0.0,-0.8333333333333334,3.0,4.1547005383792515,1.114381916835874,1.2433798686926407,4.1318329168362204,1.8452994616207488,4.85434529989106,3.6666666666666665,1.9555340642658132,2.3333333333333335,2.8239098187348755,4.1547005383792515,1.9555340642658132,1.259223440443022,4.1318329168362204,3.0,2.6518446880886044,3.3481553119113956,3.0,1.8888888888888893
